código_do_plano_de_contas;código_do_período;início;fim;anterior;débito;crédito;atual;movimento;ukey;descrição_do_plano_de_contas;código_auxiliar;períodos_contábeis;tipo_de_período;tipo;origem
"1101020091";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZC9";"CITIBANK 001 21232601";"116";"20250228PHYYBI0QZJ3T";1;2;1
"1101020092";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCA";"ITAU 0845-1649-2";"117";"20250228PHYYBI0QZJ3T";1;2;1
"1101020093";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCB";"CITIBANK USD 001-21232288";"118";"20250228PHYYBI0QZJ3T";1;2;1
"1101020094";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCC";"ITAU 4076";"119";"20250228PHYYBI0QZJ3T";1;2;1
"1101020095";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCD";"BANCO RENDIMENTO 2842-8590/1";"120";"20250228PHYYBI0QZJ3T";1;2;1
"1101020096";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCE";"CAIXA ECONOMICA AG: 1026 C/C: 00034-4";"121";"20250228PHYYBI0QZJ3T";1;2;1
"1101020097";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCF";"BRADESCO - C/C 8104-3 AG. EMP. PAULISTA";"122";"20250228PHYYBI0QZJ3T";1;2;1
"1101020098";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCG";"ITAU 0845-00534-7";"123";"20250228PHYYBI0QZJ3T";1;2;1
"1101020099";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCH";"ITAU 0185 13449-1";"124";"20250228PHYYBI0QZJ3T";1;2;1
"1101020100";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCI";"ITAU 6643 01630-3";"125";"20250228PHYYBI0QZJ3T";1;2;1
"1101020101";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCJ";"B. BRADESCO C/C 8555-3";"126";"20250228PHYYBI0QZJ3T";1;2;1
"1101020102";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCK";"BANCO RENDIMENTO 0019-201250001";"127";"20250228PHYYBI0QZJ3T";1;2;1
"1101020103";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCL";"BANCO SANTANDER AG: 1602 C/C: 7002459-3";"128";"20250228PHYYBI0QZJ3T";1;2;1
"1101020104";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCM";"BRADESCO - AG. 3381 / C.C 4588-8";"129";"20250228PHYYBI0QZJ3T";1;2;1
"1101020105";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCN";"ITAU 1145/05281";"130";"20250228PHYYBI0QZJ3T";1;2;1
"1101020106";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCO";"ITAU 0185 13470-7";"131";"20250228PHYYBI0QZJ3T";1;2;1
"1101020107";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCP";"BANCO RENDIMENTO 0019-201250010";"132";"20250228PHYYBI0QZJ3T";1;2;1
"1101020108";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCQ";"ITAU 0845-02080-7";"133";"20250228PHYYBI0QZJ3T";1;2;1
"1101020109";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCR";"ITAU 0845-02079-1";"134";"20250228PHYYBI0QZJ3T";1;2;1
"1101020110";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCS";"BRADESCO - C/C 8102-7 AG. EMP. PAULISTA";"135";"20250228PHYYBI0QZJ3T";1;2;1
"1101020111";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCT";"BRADESCO - AG. 3381 C/C 5066-0 - SCP";"136";"20250228PHYYBI0QZJ3T";1;2;1
"1101020112";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCU";"CITIBANK AG: 0001 C/C: 0021232601";"137";"20250228PHYYBI0QZJ3T";1;2;1
"1101020113";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCV";"B. BRADESCO C/C 6662-1";"138";"20250228PHYYBI0QZJ3T";1;2;1
"1101020114";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCW";"CITIBANK AG: 0001 C/C: 36284244 USD";"139";"20250228PHYYBI0QZJ3T";1;2;1
"1101020115";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCX";"SANTANDER AG. 3934 13.0031706";"140";"20250228PHYYBI0QZJ3T";1;2;1
"1101020116";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCY";"SANTANDER AG. 2207 C/C. 13-001567-2";"141";"20250228PHYYBI0QZJ3T";1;2;1
"1101020117";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZCZ";"BANCO SANTANDER";"142";"20250228PHYYBI0QZJ3T";1;2;1
"1101020118";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD0";"SANTANDER AG. 3934 13.003102-9";"143";"20250228PHYYBI0QZJ3T";1;2;1
"1101020119";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD1";"BANCO RENDIMENTO 0019 2061300008";"144";"20250228PHYYBI0QZJ3T";1;2;1
"1101020120";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD2";"CITYBANK USD";"145";"20250228PHYYBI0QZJ3T";1;2;1
"1101020121";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD3";"ITAU AG 0185 C/C 18293-8 / PLB";"146";"20250228PHYYBI0QZJ3T";1;2;1
"1101020122";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD4";"BANCO RENDIMENTO AG. 0019 C/C 2061480022";"147";"20250228PHYYBI0QZJ3T";1;2;1
"1101020123";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD5";"BANCO RENDIMENTO AG 0019 CTA. 2061300016";"148";"20250228PHYYBI0QZJ3T";1;2;1
"1101020124";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD6";"B. BRADESCO C/C: 4588-8 AG: 3232";"149";"20250228PHYYBI0QZJ3T";1;2;1
"1101020125";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD7";"BANCO RENDIMENTO AG. 0019 CTA. 2061300024";"150";"20250228PHYYBI0QZJ3T";1;2;1
"1101020126";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD8";"BANCO RENDIMENTO AG. 0019 C/C 2061480006";"151";"20250228PHYYBI0QZJ3T";1;2;1
"1101020127";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZD9";"B. UNIBANCO C/C 2451505";"152";"20250228PHYYBI0QZJ3T";1;2;1
"1101020128";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDA";"B. BRADESCO C/C 6200-6 RJ";"153";"20250228PHYYBI0QZJ3T";1;2;1
"1101020129";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDB";"INTEGRAÇÃO A IDENTIFICAR";"154";"20250228PHYYBI0QZJ3T";1;2;1
"1101020130";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDC";"BANCO RENDIMENTO AG. 0019 C/C 2061480014";"155";"20250228PHYYBI0QZJ3T";1;2;1
"1101020131";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDD";"B. BRADESCO C/C 9130-8";"156";"20250228PHYYBI0QZJ3T";1;2;1
"1101020132";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDE";"BRADESCO 110350-4";"157";"20250228PHYYBI0QZJ3T";1;2;1
"1101020133";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDF";"UNIBANCO 0381/118815-4";"158";"20250228PHYYBI0QZJ3T";1;2;1
"1101020134";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDG";"UNIBANCO 118815-4";"159";"20250228PHYYBI0QZJ3T";1;2;1
"1101020135";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDH";"UNIBANCO 0159/203510-7";"160";"20250228PHYYBI0QZJ3T";1;2;1
"1101020136";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDI";"ITAÚ 0845-57320-3";"161";"20250228PHYYBI0QZJ3T";1;2;1
"1101020137";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDJ";"BANCO BRADESCO AG: 3232 C/C: 25795-8";"162";"20250228PHYYBI0QZJ3T";1;2;1
"1101020138";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDK";"SANTANDER AG: 3934 C/C: 13.003102-9";"163";"20250228PHYYBI0QZJ3T";1;2;1
"1101020139";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDL";"SANTANDER 3822-13.000818-6";"164";"20250228PHYYBI0QZJ3T";1;2;1
"1101020140";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDM";"BRADESCO 2842-12890-2";"165";"20250228PHYYBI0QZJ3T";1;2;1
"1101020141";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDN";"BRASDESCO 2842.890-2";"166";"20250228PHYYBI0QZJ3T";1;2;1
"1101020142";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDO";"CITIBANK AG 940 C/C 36915827";"167";"20250228PHYYBI0QZJ3T";1;2;1
"1101020143";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDP";"BRADESCO 2842-200557";"168";"20250228PHYYBI0QZJ3T";1;2;1
"1101020144";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDQ";"BRADESCO 2842-12.890-2";"169";"20250228PHYYBI0QZJ3T";1;2;1
"1101020145";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDR";"BRADESCO AG 3381 C/C 2549";"170";"20250228PHYYBI0QZJ3T";1;2;1
"1101020146";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDS";"BRADESCO C/C 5055-5";"171";"20250228PHYYBI0QZJ3T";1;2;1
"1101020147";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDT";"BANCO RENDIMENTO EURO - CONTA 6363";"172";"20250228PHYYBI0QZJ3T";1;2;1
"1101020148";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDU";"BANCO RENDIMENTO USD  - CONTA 6363";"173";"20250228PHYYBI0QZJ3T";1;2;1
"1101020149";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDV";"BRADESCO AG. 3232-8 C/C 1889-9";"174";"20250228PHYYBI0QZJ3T";1;2;1
"1101020150";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDW";"BANCO RENDIMENTO RANDE / AFRICA DO SUL - ZAR";"175";"20250228PHYYBI0QZJ3T";1;2;1
"1101020151";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDX";"BANCO DAYCOVAL S.A";"176";"20250228PHYYBI0QZJ3T";1;2;1
"1101020152";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDY";"BANCO RENDIMENTO GBP";"177";"20250228PHYYBI0QZJ3T";1;2;1
"1101020153";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZDZ";"BANCO MONEYCORP-CHF";"178";"20250228PHYYBI0QZJ3T";1;2;1
"1101020154";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE0";"BANCO DAYCOVAL EURO";"179";"20250228PHYYBI0QZJ3T";1;2;1
"1101020155";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE1";"BANCO MONEYCORP-USD";"180";"20250228PHYYBI0QZJ3T";1;2;1
"1101020156";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE2";"BANCO MONEYCORP-GBP";"181";"20250228PHYYBI0QZJ3T";1;2;1
"1101020157";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE3";"BANCO RENDIMENTO CAD";"182";"20250228PHYYBI0QZJ3T";1;2;1
"1101020158";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE4";"SANTANDER 0134/9413458-8";"183";"20250228PHYYBI0QZJ3T";1;2;1
"1101020159";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE5";"BRADESCO 3232/004085";"184";"20250228PHYYBI0QZJ3T";1;2;1
"1101020160";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE6";"REAL 43616-7";"185";"20250228PHYYBI0QZJ3T";1;2;1
"1101020161";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE7";"RURAL 001/06004798-7";"186";"20250228PHYYBI0QZJ3T";1;2;1
"1101020162";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE8";"CITIBANK C/C 53149904";"187";"20250228PHYYBI0QZJ3T";1;2;1
"1101020163";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZE9";"UNIBANCO 203510";"188";"20250228PHYYBI0QZJ3T";1;2;1
"1101020164";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEA";"BRADESCO 111442-5";"189";"20250228PHYYBI0QZJ3T";1;2;1
"1101020165";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEB";"BRADESCO 3060/111444-1";"190";"20250228PHYYBI0QZJ3T";1;2;1
"1101020166";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEC";"BRADESCO 5085-7";"191";"20250228PHYYBI0QZJ3T";1;2;1
"1101020167";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZED";"UNIBANCO 0159/2082232";"192";"20250228PHYYBI0QZJ3T";1;2;1
"1101020168";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEE";"UNIBANCO 145672-9";"193";"20250228PHYYBI0QZJ3T";1;2;1
"1101020169";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEF";"BRADESCO 22173-2";"194";"20250228PHYYBI0QZJ3T";1;2;1
"1101020170";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEG";"BRADESCO 2148-2";"195";"20250228PHYYBI0QZJ3T";1;2;1
"1101020171";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEH";"BRADESCO 3342/001347-1";"196";"20250228PHYYBI0QZJ3T";1;2;1
"1101020172";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEI";"BRADESCO 111344-5";"197";"20250228PHYYBI0QZJ3T";1;2;1
"1101020173";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEJ";"BRADESCO 2842/5466-6";"198";"20250228PHYYBI0QZJ3T";1;2;1
"1101020174";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEK";"BRADESCO 111345-3";"199";"20250228PHYYBI0QZJ3T";1;2;1
"1101020175";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEL";"BRADESCO 3232 / 6747-4";"200";"20250228PHYYBI0QZJ3T";1;2;1
"1101020176";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEM";"REAL 8043827";"201";"20250228PHYYBI0QZJ3T";1;2;1
"1101020177";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEN";"REAL ABN AMRO 6027046-4";"202";"20250228PHYYBI0QZJ3T";1;2;1
"1101020178";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEO";"REAL 0003/6040119-1";"203";"20250228PHYYBI0QZJ3T";1;2;1
"1101020179";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEP";"BANCO REAL - 0140 - 6743252-3";"204";"20250228PHYYBI0QZJ3T";1;2;1
"1101020180";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEQ";"REAL 0003/7039382-9";"205";"20250228PHYYBI0QZJ3T";1;2;1
"1101020181";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZER";"REAL 7039382-9";"206";"20250228PHYYBI0QZJ3T";1;2;1
"1101020182";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZES";"BRADESCO 3381/ 5075";"207";"20250228PHYYBI0QZJ3T";1;2;1
"1101020183";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZET";"BRADESCO 3381-2/ 5076-8";"208";"20250228PHYYBI0QZJ3T";1;2;1
"1101020184";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEU";"REAL DOLAR 603003";"209";"20250228PHYYBI0QZJ3T";1;2;1
"1101020185";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEV";"BRADESCO 1890-2";"210";"20250228PHYYBI0QZJ3T";1;2;1
"1101020186";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEW";"BANCO BRADESCO AG: 3232 C/C: 013513-5";"211";"20250228PHYYBI0QZJ3T";1;2;1
"1101020187";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEX";"BANCO BRADESCO AG: 3232 C/C: 4116-5";"212";"20250228PHYYBI0QZJ3T";1;2;1
"1101020188";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEY";"APLIC. FINANC. - BRADESCO S/A";"213";"20250228PHYYBI0QZJ3T";1;2;1
"1101020189";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZEZ";"BCO. ITAÚ S.A.- CTA. INVESTIMENTO";"214";"20250228PHYYBI0QZJ3T";1;2;1
"1101020190";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF0";"FUNDO DE RENDA FIXA SANTANDER";"215";"20250228PHYYBI0QZJ3T";1;2;1
"1101020191";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF1";"BANCO SAFRA C/C 911967-7";"216";"20250228PHYYBI0QZJ3T";1;2;1
"1101020192";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF2";"ITAÚ 1145";"217";"20250228PHYYBI0QZJ3T";1;2;1
"1101020193";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF3";"BANCO BRADESCO - TITULO DE CAPITALIZAÇÃO";"218";"20250228PHYYBI0QZJ3T";1;2;1
"1101020194";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF4";"BANCO BRADESCO - CONTA DE INVESTIMENTO (CCDI)";"219";"20250228PHYYBI0QZJ3T";1;2;1
"1101020195";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF5";"BRADESCO 5055-5";"220";"20250228PHYYBI0QZJ3T";1;2;1
"1101020196";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF6";"ITAU 00185 13449-1";"221";"20250228PHYYBI0QZJ3T";1;2;1
"1101020197";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF7";"BRADESCO - TÍTULO DE CAPITALIZAÇÃO";"222";"20250228PHYYBI0QZJ3T";1;2;1
"1101020198";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF8";"HSBC 1968 102885";"223";"20250228PHYYBI0QZJ3T";1;2;1
"1101020199";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZF9";"ITAÚ 1145/05281";"224";"20250228PHYYBI0QZJ3T";1;2;1
"1101020200";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZFA";"BCO. BRADESCO - POUPANÇA";"225";"20250228PHYYBI0QZJ3T";1;2;1
"1101020201";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZFB";"CITIBANK 21229961";"226";"20250228PHYYBI0QZJ3T";1;2;1
"1101020202";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZFC";"TITULOS DE CAPITALIZAÇÃO";"227";"20250228PHYYBI0QZJ3T";1;2;1
"1101020203";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZFD";"CITIBANK USD 001-3691582-7";"228";"20250228PHYYBI0QZJ3T";1;2;1
"1101020204";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OQZFE";"BANCO BRADESCO AG.: 3232-8 C/C.: 24232-2";"229";"20250228PHYYBI0QZJ3T";1;2;1
